boundaryID,boundaryName,boundaryISO,boundaryYearRepresented,boundaryType,boundaryCanonical,boundarySource,boundaryLicense,licenseDetail,licenseSource,boundarySourceURL,sourceDataUpdateDate,buildDate,Continent,UNSDG-region,UNSDG-subregion,worldBankIncomeGroup,admUnitCount,meanVertices,minVertices,maxVertices,meanPerimeterLengthKM,minPerimeterLengthKM,maxPerimeterLengthKM,meanAreaSqKM,minAreaSqKM,maxAreaSqKM,staticDownloadLink,gjDownloadURL,tjDownloadURL,imagePreview,simplifiedGeometryGeoJSON
ARM-ADM2-60910142,Armenia,ARM,2020,ADM2,Municipal Communities,"Government of Armenia, OCHA ROCCA",Creative Commons Attribution 3.0 Intergovernmental Organisations (CC BY 3.0 IGO),,data.humdata.org/dataset/armenia-administrative-boundaries,data.humdata.org/dataset/armenia-administrative-boundaries,Thu Jan 19 07:31:04 2023,"Dec 12, 2023",Asia,Northern Africa and Western Asia,Western Asia,Upper-middle-income Countries,39,358,69,1023,171.79659605727346,68.70558251236662,285.4445637053463,730.037083976903,155.3335979162749,1706.208548097985,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/ARM/ADM2/geoBoundaries-ARM-ADM2-all.zip,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/ARM/ADM2/geoBoundaries-ARM-ADM2.geojson,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/ARM/ADM2/geoBoundaries-ARM-ADM2.topojson,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/ARM/ADM2/geoBoundaries-ARM-ADM2-PREVIEW.png,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/ARM/ADM2/geoBoundaries-ARM-ADM2_simplified.geojson
ASM-ADM0-72969383,American Samoa,ASM,2021,ADM0,American Samoa,Sentinel-2 10-Meter Land Use/LandCover,Creative Commons Attribution 4.0 (CC BY 4.0),,livingatlas.arcgis.com/landcover/,env1.arcgis.com/arcgis/rest/services/Sentinel2_10m_LandCover/ImageServer,Thu Jan 19 07:31:04 2023,"Dec 12, 2023",Oceania,Oceania (excluding Australia and New Zealand),Polynesia,Upper-middle-income Countries,1,3873,3873,3873,196.5970183300231,196.5970183300231,196.5970183300231,192.71383356759335,192.71383356759335,192.71383356759335,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/ASM/ADM0/geoBoundaries-ASM-ADM0-all.zip,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/ASM/ADM0/geoBoundaries-ASM-ADM0.geojson,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/ASM/ADM0/geoBoundaries-ASM-ADM0.topojson,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/ASM/ADM0/geoBoundaries-ASM-ADM0-PREVIEW.png,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/ASM/ADM0/geoBoundaries-ASM-ADM0_simplified.geojson
ASM-ADM3-99443796,American Samoa,ASM,2021,ADM3,County,"United States Census Bureau, MAF/TIGER",Public Domain,,www.census.gov/about/policies/open-gov/open-data.html,www.census.gov/geographies/mapping-files/time-series/geo/cartographic-boundary.html,Thu Jan 19 07:31:04 2023,"Dec 12, 2023",Oceania,Oceania (excluding Australia and New Zealand),Polynesia,Upper-middle-income Countries,16,83,25,141,21.628212228796315,1.7022260162584848,34.44111531892378,12.625366640363392,0.0993909394169907,23.96174137480781,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/ASM/ADM3/geoBoundaries-ASM-ADM3-all.zip,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/ASM/ADM3/geoBoundaries-ASM-ADM3.geojson,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/ASM/ADM3/geoBoundaries-ASM-ADM3.topojson,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/ASM/ADM3/geoBoundaries-ASM-ADM3-PREVIEW.png,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/ASM/ADM3/geoBoundaries-ASM-ADM3_simplified.geojson
ATA-ADM0-39004313,Antartica,ATA,2020,ADM0,Unknown,Natural Earth,Public Domain,,www.naturalearthdata.com/about/terms-of-use/,www.naturalearthdata.com/downloads/10m-physical-vectors/10m-antarctic-ice-shelves/,Thu Jan 19 07:31:04 2023,"Dec 12, 2023",Undefined,Undefined,Undefined,Undefined,1,2805,2805,2805,131374.0487019283,131374.0487019283,131374.0487019283,12163158.173590578,12163158.173590578,12163158.173590578,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/ATA/ADM0/geoBoundaries-ATA-ADM0-all.zip,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/ATA/ADM0/geoBoundaries-ATA-ADM0.geojson,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/ATA/ADM0/geoBoundaries-ATA-ADM0.topojson,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/ATA/ADM0/geoBoundaries-ATA-ADM0-PREVIEW.png,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/ATA/ADM0/geoBoundaries-ATA-ADM0_simplified.geojson
ATG-ADM0-82762519,Antigua and Barbuda,ATG,2009,ADM0,Antigua and Barbuda,"geoBoundaries, Wikimedia",Public Domain,,commons.wikimedia.org/wiki/File,commons.wikimedia.org/wiki/File,Thu Jan 19 07:31:04 2023,"Dec 12, 2023",Latin America and the Caribbean,Latin America and the Caribbean,Caribbean,High-income Countries,1,1477,1477,1477,300.94973073614807,300.94973073614807,300.94973073614807,421.355251466806,421.355251466806,421.355251466806,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/ATG/ADM0/geoBoundaries-ATG-ADM0-all.zip,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/ATG/ADM0/geoBoundaries-ATG-ADM0.geojson,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/ATG/ADM0/geoBoundaries-ATG-ADM0.topojson,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/ATG/ADM0/geoBoundaries-ATG-ADM0-PREVIEW.png,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/ATG/ADM0/geoBoundaries-ATG-ADM0_simplified.geojson
ATG-ADM1-74100532,Antigua and Barbuda,ATG,2009,ADM1,Parish and Dependency,"geoBoundaries, Wikimedia",Public Domain,,commons.wikimedia.org/wiki/File,commons.wikimedia.org/wiki/File,Thu Jan 19 07:31:04 2023,"Dec 12, 2023",Latin America and the Caribbean,Latin America and the Caribbean,Caribbean,High-income Countries,8,215,32,360,50.8968181852606,3.4343667342414435,118.63943334535536,52.66940643345336,0.59158215629614,143.76526377126774,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/ATG/ADM1/geoBoundaries-ATG-ADM1-all.zip,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/ATG/ADM1/geoBoundaries-ATG-ADM1.geojson,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/ATG/ADM1/geoBoundaries-ATG-ADM1.topojson,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/ATG/ADM1/geoBoundaries-ATG-ADM1-PREVIEW.png,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/ATG/ADM1/geoBoundaries-ATG-ADM1_simplified.geojson
AUS-ADM0-85198719,Australia,AUS,2021,ADM0,Australia,Australian Bureau of Statistics,Creative Commons Attribution 4.0 International (CC BY 4.0),,www.abs.gov.au/website-privacy-copyright-and-disclaimer#copyright-and-creative-commons,www.abs.gov.au/statistics/standards/australian-statistical-geography-standard-asgs-edition-3/jul2021-jun2026/access-and-downloads/digital-boundary-files/AUS_2021_AUST_SHP_GDA2020.zip,Thu Jan 19 07:31:04 2023,"Sep 21, 2023",Oceania,Australia/New Zealand,Australia/New Zealand,High-income Countries,1,1662375,1662375,1662375,67552.9868429169,67552.9868429169,67552.9868429169,7688095.051621354,7688095.051621354,7688095.051621354,https://github.com/wmgeolab/geoBoundaries/raw/bdfb316/releaseData/gbOpen/AUS/ADM0/geoBoundaries-AUS-ADM0-all.zip,https://github.com/wmgeolab/geoBoundaries/raw/bdfb316/releaseData/gbOpen/AUS/ADM0/geoBoundaries-AUS-ADM0.geojson,https://github.com/wmgeolab/geoBoundaries/raw/bdfb316/releaseData/gbOpen/AUS/ADM0/geoBoundaries-AUS-ADM0.topojson,https://github.com/wmgeolab/geoBoundaries/raw/bdfb316/releaseData/gbOpen/AUS/ADM0/geoBoundaries-AUS-ADM0-PREVIEW.png,https://github.com/wmgeolab/geoBoundaries/raw/bdfb316/releaseData/gbOpen/AUS/ADM0/geoBoundaries-AUS-ADM0_simplified.geojson
AUS-ADM1-82085004,Australia,AUS,2021,ADM1,States and Territories,Australian Bureau of Statistics,Creative Commons Attribution 4.0 International (CC BY 4.0),,www.abs.gov.au/website-privacy-copyright-and-disclaimer#copyright-and-creative-commons,www.abs.gov.au/statistics/standards/australian-statistical-geography-standard-asgs-edition-3/jul2021-jun2026/access-and-downloads/digital-boundary-files/STE_2021_AUST_SHP_GDA2020.zip,Mon Apr 3 09:47:39 2023,"Dec 12, 2023",Oceania,Australia/New Zealand,Australia/New Zealand,High-income Countries,9,204080,2575,625504,9791.50046124941,337.5355027146445,24858.425527625583,854232.7835134714,255.7422304500232,2526632.50247428,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/AUS/ADM1/geoBoundaries-AUS-ADM1-all.zip,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/AUS/ADM1/geoBoundaries-AUS-ADM1.geojson,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/AUS/ADM1/geoBoundaries-AUS-ADM1.topojson,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/AUS/ADM1/geoBoundaries-AUS-ADM1-PREVIEW.png,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/AUS/ADM1/geoBoundaries-AUS-ADM1_simplified.geojson
AUS-ADM2-25037944,Australia,AUS,2022,ADM2,Local Government Areas,Australian Bureau of Statistics,Creative Commons Attribution 4.0 International (CC BY 4.0),,www.abs.gov.au/website-privacy-copyright-and-disclaimer#copyright-and-creative-commons,www.abs.gov.au/statistics/standards/australian-statistical-geography-standard-asgs-edition-3/jul2021-jun2026/access-and-downloads/digital-boundary-files/LGA_2022_AUST_GDA94_SHP.zip,Thu Jan 19 07:31:04 2023,"Dec 12, 2023",Oceania,Australia/New Zealand,Australia/New Zealand,High-income Countries,547,6269,17,101163,591.5836333611597,4.393080567464444,8378.607221804292,14055.018375903514,0.7447997236174267,619430.4072286466,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/AUS/ADM2/geoBoundaries-AUS-ADM2-all.zip,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/AUS/ADM2/geoBoundaries-AUS-ADM2.geojson,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/AUS/ADM2/geoBoundaries-AUS-ADM2.topojson,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/AUS/ADM2/geoBoundaries-AUS-ADM2-PREVIEW.png,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/AUS/ADM2/geoBoundaries-AUS-ADM2_simplified.geojson
AUT-ADM0-79767133,Austria,AUT,2017,ADM0,Unknown,"Federal Office for Metrology and Survey, Austria, Derived from ADM4 layer",Creative Commons Attribution-ShareAlike 2.0,,www.data.gv.at/katalog/dataset/987d6260-1e87-4314-9039-ccae502819b6,www.data.gv.at/katalog/dataset/987d6260-1e87-4314-9039-ccae502819b6,Thu Jan 19 07:31:04 2023,"Dec 12, 2023",Europe,Europe and Northern America,Western Europe,High-income Countries,1,779515,779515,779515,3449.475786148826,3449.475786148826,3449.475786148826,83946.89477458104,83946.89477458104,83946.89477458104,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/AUT/ADM0/geoBoundaries-AUT-ADM0-all.zip,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/AUT/ADM0/geoBoundaries-AUT-ADM0.geojson,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/AUT/ADM0/geoBoundaries-AUT-ADM0.topojson,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/AUT/ADM0/geoBoundaries-AUT-ADM0-PREVIEW.png,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/AUT/ADM0/geoBoundaries-AUT-ADM0_simplified.geojson
AUT-ADM1-97560089,Austria,AUT,2017,ADM1,Bundesländer,"geoBoundaries, Federal Office for Metrology and Survey, Austria",Creative Commons Attribution-ShareAlike 2.0,,twitter.com/WMgeoLab/status/1253487894313959424,"www.bev.gv.at/portal/page?_pageid=713,2639317&_dad=portal&_schema=PORTAL",Thu Jan 19 07:31:04 2023,"Dec 12, 2023",Europe,Europe and Northern America,Western Europe,High-income Countries,9,111153,5968,465561,959.658117921127,174.77955896940372,1505.4257043283496,9327.432752731494,414.96739809434473,19199.543190128054,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/AUT/ADM1/geoBoundaries-AUT-ADM1-all.zip,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/AUT/ADM1/geoBoundaries-AUT-ADM1.geojson,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/AUT/ADM1/geoBoundaries-AUT-ADM1.topojson,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/AUT/ADM1/geoBoundaries-AUT-ADM1-PREVIEW.png,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/AUT/ADM1/geoBoundaries-AUT-ADM1_simplified.geojson
AUT-ADM2-14549572,Austria,AUT,2017,ADM2,Unknown,"Federal Office for Metrology and Survey, Austria, Derived from ADM4 layer",Creative Commons Attribution-ShareAlike 2.0,,twitter.com/WMgeoLab/status/1253487894313959424,"www.bev.gv.at/portal/page?_pageid=713,2639317&_dad=portal&_schema=PORTAL",Thu Jan 19 07:31:04 2023,"Dec 12, 2023",Europe,Europe and Northern America,Western Europe,High-income Countries,94,15794,877,218536,261.9772653084142,26.364378351882007,591.4189848856333,893.0520720700276,20.00900968164593,3320.0482262684504,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/AUT/ADM2/geoBoundaries-AUT-ADM2-all.zip,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/AUT/ADM2/geoBoundaries-AUT-ADM2.geojson,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/AUT/ADM2/geoBoundaries-AUT-ADM2.topojson,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/AUT/ADM2/geoBoundaries-AUT-ADM2-PREVIEW.png,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/AUT/ADM2/geoBoundaries-AUT-ADM2_simplified.geojson
AUT-ADM3-71698017,Austria,AUT,2017,ADM3,Unknown,"Federal Office for Metrology and Survey, Austria, Derived from ADM4 layer",Creative Commons Attribution-ShareAlike 2.0,,twitter.com/WMgeoLab/status/1253487894313959424,"www.bev.gv.at/portal/page?_pageid=713,2639317&_dad=portal&_schema=PORTAL",Thu Jan 19 07:31:04 2023,"Dec 12, 2023",Europe,Europe and Northern America,Western Europe,High-income Countries,2097,1744,158,67564,44.50270626800054,1.9024812763246135,179.91632660102607,40.031900226320445,0.1127395349236771,467.1699590504488,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/AUT/ADM3/geoBoundaries-AUT-ADM3-all.zip,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/AUT/ADM3/geoBoundaries-AUT-ADM3.geojson,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/AUT/ADM3/geoBoundaries-AUT-ADM3.topojson,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/AUT/ADM3/geoBoundaries-AUT-ADM3-PREVIEW.png,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/AUT/ADM3/geoBoundaries-AUT-ADM3_simplified.geojson
AUT-ADM4-71187352,Austria,AUT,2017,ADM4,Unknown,"Federal Office for Metrology and Survey, Austria, Bundesministerium Digitaliserung und Wirtschaftsstandort",Creative Commons Attribution-ShareAlike 2.0,,twitter.com/WMgeoLab/status/1253487894313959424,"www.bev.gv.at/portal/page?_pageid=713,2639317&_dad=portal&_schema=PORTAL",Thu Jan 19 07:31:04 2023,"Dec 12, 2023",Europe,Europe and Northern America,Western Europe,High-income Countries,7850,824,29,52740,20.85695489647531,0.5618598391918126,152.20420317572143,10.693871945806702,0.0043777370678528,467.1699590504488,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/AUT/ADM4/geoBoundaries-AUT-ADM4-all.zip,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/AUT/ADM4/geoBoundaries-AUT-ADM4.geojson,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/AUT/ADM4/geoBoundaries-AUT-ADM4.topojson,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/AUT/ADM4/geoBoundaries-AUT-ADM4-PREVIEW.png,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/AUT/ADM4/geoBoundaries-AUT-ADM4_simplified.geojson
AZE-ADM0-83331535,Azerbaijan,AZE,2021,ADM0,Azerbaijan,Sentinel-2 10-Meter Land Use/LandCover,Creative Commons Attribution 4.0 (CC BY 4.0),,sentinel.esa.int/documents/247904/690755/Sentinel_Data_Legal_Notice,env1.arcgis.com/arcgis/rest/services/Sentinel2_10m_LandCover/ImageServer,Thu Jan 19 07:31:04 2023,"Dec 12, 2023",Asia,Northern Africa and Western Asia,Western Asia,Upper-middle-income Countries,1,130801,130801,130801,15316.262483317703,15316.262483317703,15316.262483317703,84709.04021400596,84709.04021400596,84709.04021400596,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/AZE/ADM0/geoBoundaries-AZE-ADM0-all.zip,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/AZE/ADM0/geoBoundaries-AZE-ADM0.geojson,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/AZE/ADM0/geoBoundaries-AZE-ADM0.topojson,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/AZE/ADM0/geoBoundaries-AZE-ADM0-PREVIEW.png,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/AZE/ADM0/geoBoundaries-AZE-ADM0_simplified.geojson
AZE-ADM1-63332228,Azerbaijan,AZE,2021,ADM1,Contiguous Regions,"geoBoundaries, OpenStreetMap",Open Data Commons Open Database License 1.0,Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,www.openstreetmap.org/search?query=azerbaijan#map=7/40.195/47.886,Thu Jan 19 07:31:04 2023,"Dec 12, 2023",Asia,Northern Africa and Western Asia,Western Asia,Upper-middle-income Countries,2,3385,1498,5272,1817.7283807896056,563.4380144210186,3072.0187471581926,49535.72379176038,5317.185481663512,93754.26210185724,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/AZE/ADM1/geoBoundaries-AZE-ADM1-all.zip,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/AZE/ADM1/geoBoundaries-AZE-ADM1.geojson,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/AZE/ADM1/geoBoundaries-AZE-ADM1.topojson,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/AZE/ADM1/geoBoundaries-AZE-ADM1-PREVIEW.png,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/AZE/ADM1/geoBoundaries-AZE-ADM1_simplified.geojson
AZE-ADM2-54616110,Azerbaijan,AZE,2020,ADM2,Unknown,Wikipedia,Creative Commons Attribution-ShareAlike 3.0 Unported,Creative Commons Attribution-ShareAlike 3.0 Unported,en.wikipedia.org/wiki/Administrative_divisions_of_Azerbaijan,en.wikipedia.org/wiki/Administrative_divisions_of_Azerbaijan#/media/File,Thu Jan 19 07:31:04 2023,"Dec 12, 2023",Asia,Northern Africa and Western Asia,Western Asia,Upper-middle-income Countries,79,139,17,442,197.21935956711172,14.362931069036932,566.6547004504426,1091.9853129644132,11.714116809545247,2860.688228977595,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/AZE/ADM2/geoBoundaries-AZE-ADM2-all.zip,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/AZE/ADM2/geoBoundaries-AZE-ADM2.geojson,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/AZE/ADM2/geoBoundaries-AZE-ADM2.topojson,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/AZE/ADM2/geoBoundaries-AZE-ADM2-PREVIEW.png,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/AZE/ADM2/geoBoundaries-AZE-ADM2_simplified.geojson
BDI-ADM0-31105016,Burundi,BDI,2006,ADM0,The Republic of Burundi,"geoBoundaries, Wikimedia Commons",Public Domain,,commons.wikimedia.org/wiki/File,commons.wikimedia.org/wiki/File,Thu Jan 19 07:31:04 2023,"Dec 12, 2023",Africa,Sub-Saharan Africa,Eastern Africa,Low-income Countries,1,976,976,976,959.8569552332988,959.8569552332988,959.8569552332988,25047.66883212072,25047.66883212072,25047.66883212072,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/BDI/ADM0/geoBoundaries-BDI-ADM0-all.zip,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/BDI/ADM0/geoBoundaries-BDI-ADM0.geojson,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/BDI/ADM0/geoBoundaries-BDI-ADM0.topojson,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/BDI/ADM0/geoBoundaries-BDI-ADM0-PREVIEW.png,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/BDI/ADM0/geoBoundaries-BDI-ADM0_simplified.geojson
BDI-ADM1-87207978,Burundi,BDI,2014,ADM1,Province,"geoBoundaries, Wikimedia",CC0 1.0 Universal (CC0 1.0) Public Domain Dedication,,commons.wikimedia.org/wiki/File,commons.wikimedia.org/wiki/File,Thu Jan 19 07:31:04 2023,"Dec 12, 2023",Africa,Sub-Saharan Africa,Eastern Africa,Low-income Countries,18,301,61,557,205.8914409570872,56.10073833421855,309.59065704254255,1391.67728701509,110.47352729854649,2252.986791630631,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/BDI/ADM1/geoBoundaries-BDI-ADM1-all.zip,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/BDI/ADM1/geoBoundaries-BDI-ADM1.geojson,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/BDI/ADM1/geoBoundaries-BDI-ADM1.topojson,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/BDI/ADM1/geoBoundaries-BDI-ADM1-PREVIEW.png,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/BDI/ADM1/geoBoundaries-BDI-ADM1_simplified.geojson
